"workerid","qnumber","qtype","condition","item","response","lower","upper"
"33",2,"bins","posterior","laptop",0.98,1600,"1650"
"33",2,"bins","posterior","laptop",1,1650,"1700"
"33",2,"bins","posterior","laptop",0.99,1700,"1750"
"33",2,"bins","posterior","laptop",0.99,1750,"1800"
"33",2,"bins","posterior","laptop",0.99,1800,"1850"
"33",2,"bins","posterior","laptop",0.99,1850,"1900"
"33",2,"bins","posterior","laptop",0.97,1900,"1950"
"33",2,"bins","posterior","laptop",0.99,1950,"2000"
"33",2,"bins","posterior","laptop",0.98,2000,"2050"
"33",2,"bins","posterior","laptop",0.96,2050,"2100"
"33",2,"bins","posterior","laptop",0.98,2100,"2150"
"33",2,"bins","posterior","laptop",0.99,2150,"2200"
"33",2,"bins","posterior","laptop",0.98,2200,"2250"
"33",2,"bins","posterior","laptop",1,2250,"2300"
"33",2,"bins","posterior","laptop",0.99,2300,"2350"
"33",2,"bins","posterior","laptop",1,2350,"2400"
"33",2,"bins","posterior","laptop",1,2400,"2450"
"33",2,"bins","posterior","laptop",0.99,2450,"infty"
"34",2,"bins","posterior","coffee maker",0.01,0,"4"
"34",2,"bins","posterior","coffee maker",0,4,"8"
"34",2,"bins","posterior","coffee maker",0.01,8,"12"
"34",2,"bins","posterior","coffee maker",0,12,"16"
"34",2,"bins","posterior","coffee maker",0,16,"20"
"34",2,"bins","posterior","coffee maker",0,20,"24"
"34",2,"bins","posterior","coffee maker",0,24,"28"
"34",2,"bins","posterior","coffee maker",0,28,"32"
"34",2,"bins","posterior","coffee maker",0,32,"36"
"34",2,"bins","posterior","coffee maker",0,36,"40"
"34",2,"bins","posterior","coffee maker",0,40,"44"
"34",2,"bins","posterior","coffee maker",0,44,"48"
"34",2,"bins","posterior","coffee maker",0,48,"52"
"34",2,"bins","posterior","coffee maker",0,52,"56"
"34",2,"bins","posterior","coffee maker",0,56,"60"
"34",2,"bins","posterior","coffee maker",0,60,"64"
"34",2,"bins","posterior","coffee maker",0,64,"68"
"34",2,"bins","posterior","coffee maker",0,68,"72"
"34",2,"bins","posterior","coffee maker",0,72,"76"
"34",2,"bins","posterior","coffee maker",0,76,"80"
"34",2,"bins","posterior","coffee maker",0.29,80,"84"
"34",2,"bins","posterior","coffee maker",0.32,84,"88"
"34",2,"bins","posterior","coffee maker",0.34,88,"92"
"34",2,"bins","posterior","coffee maker",0.37,92,"96"
"34",2,"bins","posterior","coffee maker",0.38,96,"100"
"34",2,"bins","posterior","coffee maker",0.38,100,"104"
"34",2,"bins","posterior","coffee maker",0.44,104,"108"
"34",2,"bins","posterior","coffee maker",0.45,108,"112"
"34",2,"bins","posterior","coffee maker",0.5,112,"116"
"34",2,"bins","posterior","coffee maker",0.5,116,"120"
"34",2,"bins","posterior","coffee maker",0.52,120,"124"
"34",2,"bins","posterior","coffee maker",0.51,124,"128"
"34",2,"bins","posterior","coffee maker",0.52,128,"132"
"34",2,"bins","posterior","coffee maker",0.54,132,"136"
"34",2,"bins","posterior","coffee maker",0.54,136,"140"
"34",2,"bins","posterior","coffee maker",0.54,140,"144"
"34",2,"bins","posterior","coffee maker",0.56,144,"148"
"34",2,"bins","posterior","coffee maker",0.57,148,"152"
"34",2,"bins","posterior","coffee maker",0.59,152,"156"
"34",2,"bins","posterior","coffee maker",0.61,156,"160"
"34",2,"bins","posterior","coffee maker",0.64,160,"164"
"34",2,"bins","posterior","coffee maker",0.64,164,"168"
"34",2,"bins","posterior","coffee maker",0.64,168,"172"
"34",2,"bins","posterior","coffee maker",0.66,172,"176"
"34",2,"bins","posterior","coffee maker",0.71,176,"180"
"34",2,"bins","posterior","coffee maker",0.72,180,"184"
"34",2,"bins","posterior","coffee maker",0.73,184,"188"
"34",2,"bins","posterior","coffee maker",0.72,188,"192"
"34",2,"bins","posterior","coffee maker",0.78,192,"196"
"34",2,"bins","posterior","coffee maker",0.76,196,"200"
"34",2,"bins","posterior","coffee maker",0.78,200,"204"
"34",2,"bins","posterior","coffee maker",0.77,204,"208"
"34",2,"bins","posterior","coffee maker",0.77,208,"212"
"34",2,"bins","posterior","coffee maker",0.79,212,"216"
"34",2,"bins","posterior","coffee maker",0.79,216,"220"
"34",2,"bins","posterior","coffee maker",0.79,220,"224"
"34",2,"bins","posterior","coffee maker",0.78,224,"228"
"34",2,"bins","posterior","coffee maker",0.78,228,"232"
"34",2,"bins","posterior","coffee maker",0.77,232,"236"
"34",2,"bins","posterior","coffee maker",0.78,236,"240"
"34",2,"bins","posterior","coffee maker",0.71,240,"244"
"34",2,"bins","posterior","coffee maker",0.7,244,"248"
"34",2,"bins","posterior","coffee maker",0.71,248,"252"
"34",2,"bins","posterior","coffee maker",0.7,252,"256"
"34",2,"bins","posterior","coffee maker",0.7,256,"260"
"34",2,"bins","posterior","coffee maker",0.65,260,"264"
"34",2,"bins","posterior","coffee maker",0.57,264,"268"
"34",2,"bins","posterior","coffee maker",0.52,268,"infty"
"35",2,"bins","posterior","headphones",0.01,0,"6"
"35",2,"bins","posterior","headphones",0.03,6,"12"
"35",2,"bins","posterior","headphones",0.03,12,"18"
"35",2,"bins","posterior","headphones",0.02,18,"24"
"35",2,"bins","posterior","headphones",0.03,24,"30"
"35",2,"bins","posterior","headphones",0.02,30,"36"
"35",2,"bins","posterior","headphones",0.18,36,"42"
"35",2,"bins","posterior","headphones",0.18,42,"48"
"35",2,"bins","posterior","headphones",0.2,48,"54"
"35",2,"bins","posterior","headphones",0.2,54,"60"
"35",2,"bins","posterior","headphones",0.17,60,"66"
"35",2,"bins","posterior","headphones",0.29,66,"72"
"35",2,"bins","posterior","headphones",0.43,72,"78"
"35",2,"bins","posterior","headphones",0.5,78,"84"
"35",2,"bins","posterior","headphones",0.5,84,"90"
"35",2,"bins","posterior","headphones",0.5,90,"96"
"35",2,"bins","posterior","headphones",0.62,96,"102"
"35",2,"bins","posterior","headphones",0.68,102,"108"
"35",2,"bins","posterior","headphones",0.7,108,"114"
"35",2,"bins","posterior","headphones",0.73,114,"120"
"35",2,"bins","posterior","headphones",0.86,120,"126"
"35",2,"bins","posterior","headphones",0.84,126,"132"
"35",2,"bins","posterior","headphones",0.85,132,"138"
"35",2,"bins","posterior","headphones",0.88,138,"144"
"35",2,"bins","posterior","headphones",0.85,144,"150"
"35",2,"bins","posterior","headphones",0.9,150,"156"
"35",2,"bins","posterior","headphones",0.86,156,"162"
"35",2,"bins","posterior","headphones",0.87,162,"168"
"35",2,"bins","posterior","headphones",0.88,168,"174"
"35",2,"bins","posterior","headphones",0.88,174,"180"
"35",2,"bins","posterior","headphones",0.86,180,"186"
"35",2,"bins","posterior","headphones",0.83,186,"192"
"35",2,"bins","posterior","headphones",0.87,192,"198"
"35",2,"bins","posterior","headphones",0.78,198,"204"
"35",2,"bins","posterior","headphones",0.5,204,"210"
"35",2,"bins","posterior","headphones",0.5,210,"216"
"35",2,"bins","posterior","headphones",0.5,216,"222"
"35",2,"bins","posterior","headphones",0.5,222,"228"
"35",2,"bins","posterior","headphones",0.5,228,"234"
"35",2,"bins","posterior","headphones",0.5,234,"240"
"35",2,"bins","posterior","headphones",0.5,240,"246"
"35",2,"bins","posterior","headphones",0.43,246,"252"
"35",2,"bins","posterior","headphones",0.39,252,"258"
"35",2,"bins","posterior","headphones",0.34,258,"264"
"35",2,"bins","posterior","headphones",0.21,264,"270"
"35",2,"bins","posterior","headphones",0.21,270,"276"
"35",2,"bins","posterior","headphones",0.21,276,"282"
"35",2,"bins","posterior","headphones",0.26,282,"288"
"35",2,"bins","posterior","headphones",0.22,288,"294"
"35",2,"bins","posterior","headphones",0.02,294,"300"
"35",2,"bins","posterior","headphones",0.01,300,"306"
"35",2,"bins","posterior","headphones",0.03,306,"312"
"35",2,"bins","posterior","headphones",0.01,312,"318"
"35",2,"bins","posterior","headphones",0.01,318,"324"
"35",2,"bins","posterior","headphones",0.03,324,"infty"
"36",2,"bins","posterior","headphones",0.02,0,"6"
"36",2,"bins","posterior","headphones",0.02,6,"12"
"36",2,"bins","posterior","headphones",0.03,12,"18"
"36",2,"bins","posterior","headphones",0.03,18,"24"
"36",2,"bins","posterior","headphones",0.23,24,"30"
"36",2,"bins","posterior","headphones",0.18,30,"36"
"36",2,"bins","posterior","headphones",0.21,36,"42"
"36",2,"bins","posterior","headphones",0.19,42,"48"
"36",2,"bins","posterior","headphones",0.2,48,"54"
"36",2,"bins","posterior","headphones",0.15,54,"60"
"36",2,"bins","posterior","headphones",0.2,60,"66"
"36",2,"bins","posterior","headphones",0.23,66,"72"
"36",2,"bins","posterior","headphones",0.26,72,"78"
"36",2,"bins","posterior","headphones",0.22,78,"84"
"36",2,"bins","posterior","headphones",0.18,84,"90"
"36",2,"bins","posterior","headphones",0.24,90,"96"
"36",2,"bins","posterior","headphones",0.32,96,"102"
"36",2,"bins","posterior","headphones",0.56,102,"108"
"36",2,"bins","posterior","headphones",0.56,108,"114"
"36",2,"bins","posterior","headphones",0.58,114,"120"
"36",2,"bins","posterior","headphones",0.64,120,"126"
"36",2,"bins","posterior","headphones",0.66,126,"132"
"36",2,"bins","posterior","headphones",0.67,132,"138"
"36",2,"bins","posterior","headphones",0.77,138,"144"
"36",2,"bins","posterior","headphones",0.93,144,"150"
"36",2,"bins","posterior","headphones",1,150,"156"
"36",2,"bins","posterior","headphones",0.98,156,"162"
"36",2,"bins","posterior","headphones",0.84,162,"168"
"36",2,"bins","posterior","headphones",0.77,168,"174"
"36",2,"bins","posterior","headphones",0.76,174,"180"
"36",2,"bins","posterior","headphones",0.88,180,"186"
"36",2,"bins","posterior","headphones",0.89,186,"192"
"36",2,"bins","posterior","headphones",0.88,192,"198"
"36",2,"bins","posterior","headphones",0.95,198,"204"
"36",2,"bins","posterior","headphones",0.89,204,"210"
"36",2,"bins","posterior","headphones",0.97,210,"216"
"36",2,"bins","posterior","headphones",0.73,216,"222"
"36",2,"bins","posterior","headphones",0.75,222,"228"
"36",2,"bins","posterior","headphones",0.66,228,"234"
"36",2,"bins","posterior","headphones",0.73,234,"240"
"36",2,"bins","posterior","headphones",0.5,240,"246"
"36",2,"bins","posterior","headphones",0.5,246,"252"
"36",2,"bins","posterior","headphones",0.5,252,"258"
"36",2,"bins","posterior","headphones",0.3,258,"264"
"36",2,"bins","posterior","headphones",0.3,264,"270"
"36",2,"bins","posterior","headphones",0.23,270,"276"
"36",2,"bins","posterior","headphones",0.2,276,"282"
"36",2,"bins","posterior","headphones",0.16,282,"288"
"36",2,"bins","posterior","headphones",0.17,288,"294"
"36",2,"bins","posterior","headphones",0.2,294,"300"
"36",2,"bins","posterior","headphones",0.27,300,"306"
"36",2,"bins","posterior","headphones",0.04,306,"312"
"36",2,"bins","posterior","headphones",0.04,312,"318"
"36",2,"bins","posterior","headphones",0.04,318,"324"
"36",2,"bins","posterior","headphones",0.01,324,"infty"
"37",2,"bins","posterior","laptop",0,0,"50"
"37",2,"bins","posterior","laptop",0,50,"100"
"37",2,"bins","posterior","laptop",0,100,"150"
"37",2,"bins","posterior","laptop",0,150,"200"
"37",2,"bins","posterior","laptop",0,200,"250"
"37",2,"bins","posterior","laptop",0,250,"300"
"37",2,"bins","posterior","laptop",0,300,"350"
"37",2,"bins","posterior","laptop",0,350,"400"
"37",2,"bins","posterior","laptop",0,400,"450"
"37",2,"bins","posterior","laptop",0,450,"500"
"37",2,"bins","posterior","laptop",0,500,"550"
"37",2,"bins","posterior","laptop",0,550,"600"
"37",2,"bins","posterior","laptop",0,600,"650"
"37",2,"bins","posterior","laptop",0,650,"700"
"37",2,"bins","posterior","laptop",0,700,"750"
"37",2,"bins","posterior","laptop",0,750,"800"
"37",2,"bins","posterior","laptop",0.01,800,"850"
"37",2,"bins","posterior","laptop",0,850,"900"
"37",2,"bins","posterior","laptop",0,900,"950"
"37",2,"bins","posterior","laptop",0,950,"1000"
"37",2,"bins","posterior","laptop",0.01,1000,"1050"
"37",2,"bins","posterior","laptop",0.05,1050,"1100"
"37",2,"bins","posterior","laptop",0.05,1100,"1150"
"37",2,"bins","posterior","laptop",0.08,1150,"1200"
"37",2,"bins","posterior","laptop",0.09,1200,"1250"
"37",2,"bins","posterior","laptop",0.09,1250,"1300"
"37",2,"bins","posterior","laptop",0.12,1300,"1350"
"37",2,"bins","posterior","laptop",0.14,1350,"1400"
"37",2,"bins","posterior","laptop",0.17,1400,"1450"
"37",2,"bins","posterior","laptop",0.18,1450,"1500"
"37",2,"bins","posterior","laptop",0.27,1500,"1550"
"37",2,"bins","posterior","laptop",0.3,1550,"1600"
"37",2,"bins","posterior","laptop",0.33,1600,"1650"
"37",2,"bins","posterior","laptop",0.35,1650,"1700"
"37",2,"bins","posterior","laptop",0.36,1700,"1750"
"37",2,"bins","posterior","laptop",0.38,1750,"1800"
"37",2,"bins","posterior","laptop",0.42,1800,"1850"
"37",2,"bins","posterior","laptop",0.46,1850,"1900"
"37",2,"bins","posterior","laptop",0.49,1900,"1950"
"37",2,"bins","posterior","laptop",0.53,1950,"2000"
"37",2,"bins","posterior","laptop",0.57,2000,"2050"
"37",2,"bins","posterior","laptop",0.6,2050,"2100"
"37",2,"bins","posterior","laptop",0.66,2100,"2150"
"37",2,"bins","posterior","laptop",0.71,2150,"2200"
"37",2,"bins","posterior","laptop",0.77,2200,"2250"
"37",2,"bins","posterior","laptop",0.81,2250,"2300"
"37",2,"bins","posterior","laptop",0.83,2300,"2350"
"37",2,"bins","posterior","laptop",0.88,2350,"2400"
"37",2,"bins","posterior","laptop",0.92,2400,"2450"
"37",2,"bins","posterior","laptop",1,2450,"infty"
"38",2,"bins","posterior","headphones",0.01,0,"6"
"38",2,"bins","posterior","headphones",0.01,6,"12"
"38",2,"bins","posterior","headphones",0.01,12,"18"
"38",2,"bins","posterior","headphones",0.01,18,"24"
"38",2,"bins","posterior","headphones",0.02,24,"30"
"38",2,"bins","posterior","headphones",0.02,30,"36"
"38",2,"bins","posterior","headphones",0.02,36,"42"
"38",2,"bins","posterior","headphones",0.02,42,"48"
"38",2,"bins","posterior","headphones",0.02,48,"54"
"38",2,"bins","posterior","headphones",0.02,54,"60"
"38",2,"bins","posterior","headphones",0.02,60,"66"
"38",2,"bins","posterior","headphones",0.04,66,"72"
"38",2,"bins","posterior","headphones",0.05,72,"78"
"38",2,"bins","posterior","headphones",0.06,78,"84"
"38",2,"bins","posterior","headphones",0.15,84,"90"
"38",2,"bins","posterior","headphones",0.24,90,"96"
"38",2,"bins","posterior","headphones",0.2,96,"102"
"38",2,"bins","posterior","headphones",0.24,102,"108"
"38",2,"bins","posterior","headphones",0.24,108,"114"
"38",2,"bins","posterior","headphones",0.24,114,"120"
"38",2,"bins","posterior","headphones",0.37,120,"126"
"38",2,"bins","posterior","headphones",0.38,126,"132"
"38",2,"bins","posterior","headphones",0.37,132,"138"
"38",2,"bins","posterior","headphones",0.4,138,"144"
"38",2,"bins","posterior","headphones",0.5,144,"150"
"38",2,"bins","posterior","headphones",0.55,150,"156"
"38",2,"bins","posterior","headphones",0.55,156,"162"
"38",2,"bins","posterior","headphones",0.55,162,"168"
"38",2,"bins","posterior","headphones",0.56,168,"174"
"38",2,"bins","posterior","headphones",0.54,174,"180"
"38",2,"bins","posterior","headphones",0.55,180,"186"
"38",2,"bins","posterior","headphones",0.58,186,"192"
"38",2,"bins","posterior","headphones",0.55,192,"198"
"38",2,"bins","posterior","headphones",0.55,198,"204"
"38",2,"bins","posterior","headphones",0.56,204,"210"
"38",2,"bins","posterior","headphones",0.56,210,"216"
"38",2,"bins","posterior","headphones",0.45,216,"222"
"38",2,"bins","posterior","headphones",0.43,222,"228"
"38",2,"bins","posterior","headphones",0.36,228,"234"
"38",2,"bins","posterior","headphones",0.28,234,"240"
"38",2,"bins","posterior","headphones",0.35,240,"246"
"38",2,"bins","posterior","headphones",0.32,246,"252"
"38",2,"bins","posterior","headphones",0.31,252,"258"
"38",2,"bins","posterior","headphones",0.28,258,"264"
"38",2,"bins","posterior","headphones",0.29,264,"270"
"38",2,"bins","posterior","headphones",0.27,270,"276"
"38",2,"bins","posterior","headphones",0.24,276,"282"
"38",2,"bins","posterior","headphones",0.22,282,"288"
"38",2,"bins","posterior","headphones",0.11,288,"294"
"38",2,"bins","posterior","headphones",0.08,294,"300"
"38",2,"bins","posterior","headphones",0.08,300,"306"
"38",2,"bins","posterior","headphones",0.03,306,"312"
"38",2,"bins","posterior","headphones",0.02,312,"318"
"38",2,"bins","posterior","headphones",0.02,318,"324"
"38",2,"bins","posterior","headphones",0.01,324,"infty"
"39",2,"bins","posterior","sweater",0.02,0,"3"
"39",2,"bins","posterior","sweater",0.02,3,"6"
"39",2,"bins","posterior","sweater",0.03,6,"9"
"39",2,"bins","posterior","sweater",0.02,9,"12"
"39",2,"bins","posterior","sweater",0.01,12,"15"
"39",2,"bins","posterior","sweater",0.02,15,"18"
"39",2,"bins","posterior","sweater",0.01,18,"21"
"39",2,"bins","posterior","sweater",0.03,21,"24"
"39",2,"bins","posterior","sweater",0.01,24,"27"
"39",2,"bins","posterior","sweater",0.16,27,"30"
"39",2,"bins","posterior","sweater",0.22,30,"33"
"39",2,"bins","posterior","sweater",0.2,33,"36"
"39",2,"bins","posterior","sweater",0.22,36,"39"
"39",2,"bins","posterior","sweater",0.21,39,"42"
"39",2,"bins","posterior","sweater",0.39,42,"45"
"39",2,"bins","posterior","sweater",0.44,45,"48"
"39",2,"bins","posterior","sweater",0.41,48,"51"
"39",2,"bins","posterior","sweater",0.39,51,"54"
"39",2,"bins","posterior","sweater",0.39,54,"57"
"39",2,"bins","posterior","sweater",0.59,57,"60"
"39",2,"bins","posterior","sweater",0.72,60,"63"
"39",2,"bins","posterior","sweater",0.71,63,"66"
"39",2,"bins","posterior","sweater",0.71,66,"69"
"39",2,"bins","posterior","sweater",0.71,69,"72"
"39",2,"bins","posterior","sweater",0.92,72,"75"
"39",2,"bins","posterior","sweater",0.92,75,"78"
"39",2,"bins","posterior","sweater",0.93,78,"81"
"39",2,"bins","posterior","sweater",0.98,81,"84"
"39",2,"bins","posterior","sweater",0.98,84,"87"
"39",2,"bins","posterior","sweater",0.99,87,"90"
"39",2,"bins","posterior","sweater",0.98,90,"93"
"39",2,"bins","posterior","sweater",0.99,93,"96"
"39",2,"bins","posterior","sweater",0.98,96,"99"
"39",2,"bins","posterior","sweater",0.98,99,"102"
"39",2,"bins","posterior","sweater",0.87,102,"105"
"39",2,"bins","posterior","sweater",0.85,105,"108"
"39",2,"bins","posterior","sweater",0.83,108,"111"
"39",2,"bins","posterior","sweater",0.78,111,"114"
"39",2,"bins","posterior","sweater",0.77,114,"117"
"39",2,"bins","posterior","sweater",0.74,117,"120"
"39",2,"bins","posterior","sweater",0.62,120,"123"
"39",2,"bins","posterior","sweater",0.63,123,"126"
"39",2,"bins","posterior","sweater",0.61,126,"129"
"39",2,"bins","posterior","sweater",0.59,129,"132"
"39",2,"bins","posterior","sweater",0.57,132,"135"
"39",2,"bins","posterior","sweater",0.5,135,"138"
"39",2,"bins","posterior","sweater",0.49,138,"141"
"39",2,"bins","posterior","sweater",0.45,141,"144"
"39",2,"bins","posterior","sweater",0.41,144,"147"
"39",2,"bins","posterior","sweater",0.41,147,"150"
"39",2,"bins","posterior","sweater",0.25,150,"153"
"39",2,"bins","posterior","sweater",0.23,153,"156"
"39",2,"bins","posterior","sweater",0.22,156,"159"
"39",2,"bins","posterior","sweater",0.23,159,"162"
"39",2,"bins","posterior","sweater",0.22,162,"165"
"39",2,"bins","posterior","sweater",0.22,165,"168"
"39",2,"bins","posterior","sweater",0.22,168,"171"
"39",2,"bins","posterior","sweater",0.19,171,"174"
"39",2,"bins","posterior","sweater",0.16,174,"177"
