"workerid","item","bin","UB","LB","rating","condition","exp","slider_total","normed_rating"
29,"sweater",1,3,0,0.000920822968348428,"original","06",0.0633718612993224,0.0145304706137497
29,"sweater",2,6,3,0.000852104836382128,"original","06",0.0633718612993224,0.0134461071351117
29,"sweater",3,9,6,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",4,12,9,0.000852104836382128,"original","06",0.0633718612993224,0.0134461071351117
29,"sweater",5,15,12,0.000879592089168648,"original","06",0.0633718612993224,0.0138798525265669
29,"sweater",6,18,15,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",7,21,18,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",8,24,21,0.000824617583595608,"original","06",0.0633718612993224,0.0130123617436565
29,"sweater",9,27,24,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",10,30,27,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",11,33,30,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",12,36,33,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",13,39,36,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",14,42,39,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",15,45,42,0.000604719561303446,"original","06",0.0633718612993224,0.00954239861201475
29,"sweater",16,48,45,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",17,51,48,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",18,54,51,0.000879592089168648,"original","06",0.0633718612993224,0.0138798525265669
29,"sweater",19,57,54,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",20,60,57,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",21,63,60,0.000907079341955168,"original","06",0.0633718612993224,0.0143135979180221
29,"sweater",22,66,63,0.000879592089168648,"original","06",0.0633718612993224,0.0138798525265669
29,"sweater",23,69,66,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",24,72,69,0.000824617583595608,"original","06",0.0633718612993224,0.0130123617436565
29,"sweater",25,75,72,0.000893335715561908,"original","06",0.0633718612993224,0.0140967252222945
29,"sweater",26,78,75,0.000907079341955168,"original","06",0.0633718612993224,0.0143135979180221
29,"sweater",27,81,78,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",28,84,81,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",29,87,84,0.000907079341955168,"original","06",0.0633718612993224,0.0143135979180221
29,"sweater",30,90,87,0.000879592089168648,"original","06",0.0633718612993224,0.0138798525265669
29,"sweater",31,93,90,0.000852104836382128,"original","06",0.0633718612993224,0.0134461071351117
29,"sweater",32,96,93,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",33,99,96,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",34,102,99,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",35,105,102,0.000824617583595608,"original","06",0.0633718612993224,0.0130123617436565
29,"sweater",36,108,105,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",37,111,108,0.000824617583595608,"original","06",0.0633718612993224,0.0130123617436565
29,"sweater",38,114,111,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",39,117,114,0.000879592089168648,"original","06",0.0633718612993224,0.0138798525265669
29,"sweater",40,120,117,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",41,123,120,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",42,126,123,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",43,129,126,0.000824617583595608,"original","06",0.0633718612993224,0.0130123617436565
29,"sweater",44,132,129,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",45,135,132,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",46,138,135,0.000852104836382128,"original","06",0.0633718612993224,0.0134461071351117
29,"sweater",47,141,138,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",48,144,141,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",49,147,144,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",50,150,147,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",51,153,150,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",52,156,153,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",53,159,156,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",54,162,159,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",55,165,162,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",56,168,165,0.000632206814089966,"original","06",0.0633718612993224,0.00997614400346996
29,"sweater",57,171,168,0.000755899451629307,"original","06",0.0633718612993224,0.0119279982650184
29,"sweater",58,174,171,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",59,177,174,0.000783386704415827,"original","06",0.0633718612993224,0.0123617436564736
29,"sweater",60,180,177,0.000755899451629307,"original","06",0.0633718612993224,0.0119279982650184
29,"sweater",61,183,180,0.000852104836382128,"original","06",0.0633718612993224,0.0134461071351117
29,"sweater",62,186,183,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",63,189,186,0.000797130330809087,"original","06",0.0633718612993224,0.0125786163522013
29,"sweater",64,192,189,0.000838361209988868,"original","06",0.0633718612993224,0.0132292344393841
29,"sweater",65,195,192,0.000769643078022567,"original","06",0.0633718612993224,0.012144870960746
29,"sweater",66,198,195,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",67,201,198,0.000810873957202347,"original","06",0.0633718612993224,0.0127954890479289
29,"sweater",68,204,201,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",69,207,204,0.000755899451629307,"original","06",0.0633718612993224,0.0119279982650184
29,"sweater",70,210,207,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",71,213,210,0.000755899451629307,"original","06",0.0633718612993224,0.0119279982650184
29,"sweater",72,216,213,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",73,219,216,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",74,222,219,0.000755899451629307,"original","06",0.0633718612993224,0.0119279982650184
29,"sweater",75,225,222,0.000618463187696706,"original","06",0.0633718612993224,0.00975927130774236
29,"sweater",76,228,225,0.000632206814089966,"original","06",0.0633718612993224,0.00997614400346996
29,"sweater",77,231,228,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",78,234,231,0.000645950440483226,"original","06",0.0633718612993224,0.0101930166991976
29,"sweater",79,237,234,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
29,"sweater",80,240,237,0.000687181319663006,"original","06",0.0633718612993224,0.0108436347863804
30,"sweater",1,3,0,0,"original","06",0.0844683278129767,0
30,"sweater",2,6,3,0,"original","06",0.0844683278129767,0
30,"sweater",3,9,6,0,"original","06",0.0844683278129767,0
30,"sweater",4,12,9,0,"original","06",0.0844683278129767,0
30,"sweater",5,15,12,0,"original","06",0.0844683278129767,0
30,"sweater",6,18,15,0,"original","06",0.0844683278129767,0
30,"sweater",7,21,18,0,"original","06",0.0844683278129767,0
30,"sweater",8,24,21,0,"original","06",0.0844683278129767,0
30,"sweater",9,27,24,5.49745055730405e-05,"original","06",0.0844683278129767,0.000650829808005207
30,"sweater",10,30,27,8.24617583595607e-05,"original","06",0.0844683278129767,0.00097624471200781
30,"sweater",11,33,30,0.000233641648685422,"original","06",0.0844683278129767,0.00276602668402213
30,"sweater",12,36,33,0.000302359780651723,"original","06",0.0844683278129767,0.00357956394402864
30,"sweater",13,39,36,0.000288616154258463,"original","06",0.0844683278129767,0.00341685649202733
30,"sweater",14,42,39,0.000302359780651723,"original","06",0.0844683278129767,0.00357956394402864
30,"sweater",15,45,42,0.000329847033438243,"original","06",0.0844683278129767,0.00390497884803124
30,"sweater",16,48,45,0.000687181319663006,"original","06",0.0844683278129767,0.00813537260006508
30,"sweater",17,51,48,0.000687181319663006,"original","06",0.0844683278129767,0.00813537260006508
30,"sweater",18,54,51,0.000687181319663006,"original","06",0.0844683278129767,0.00813537260006508
30,"sweater",19,57,54,0.000797130330809087,"original","06",0.0844683278129767,0.00943703221607549
30,"sweater",20,60,57,0.000810873957202347,"original","06",0.0844683278129767,0.0095997396680768
30,"sweater",21,63,60,0.00100328472670799,"original","06",0.0844683278129767,0.011877643996095
30,"sweater",22,66,63,0.00100328472670799,"original","06",0.0844683278129767,0.011877643996095
30,"sweater",23,69,66,0.00101702835310125,"original","06",0.0844683278129767,0.0120403514480963
30,"sweater",24,72,69,0.00100328472670799,"original","06",0.0844683278129767,0.011877643996095
30,"sweater",25,75,72,0.00103077197949451,"original","06",0.0844683278129767,0.0122030589000976
30,"sweater",26,78,75,0.00103077197949451,"original","06",0.0844683278129767,0.0122030589000976
30,"sweater",27,81,78,0.00104451560588777,"original","06",0.0844683278129767,0.0123657663520989
30,"sweater",28,84,81,0.00105825923228103,"original","06",0.0844683278129767,0.0125284738041002
30,"sweater",29,87,84,0.00111323373785407,"original","06",0.0844683278129767,0.0131793036121054
30,"sweater",30,90,87,0.00122318274900015,"original","06",0.0844683278129767,0.0144809632281158
30,"sweater",31,93,90,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",32,96,93,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",33,99,96,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",34,102,99,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",35,105,102,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",36,108,105,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",37,111,108,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",38,114,111,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",39,117,114,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",40,120,117,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",41,123,120,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",42,126,123,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",43,129,126,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",44,132,129,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",45,135,132,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",46,138,135,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",47,141,138,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",48,144,141,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",49,147,144,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",50,150,147,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",51,153,150,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",52,156,153,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",53,159,156,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",54,162,159,0.00136061901293275,"original","06",0.0844683278129767,0.0161080377481289
30,"sweater",55,165,162,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",56,168,165,0.00136061901293275,"original","06",0.0844683278129767,0.0161080377481289
30,"sweater",57,171,168,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",58,174,171,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",59,177,174,0.00136061901293275,"original","06",0.0844683278129767,0.0161080377481289
30,"sweater",60,180,177,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",61,183,180,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",62,186,183,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",63,189,186,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",64,192,189,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",65,195,192,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",66,198,195,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",67,201,198,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",68,204,201,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",69,207,204,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",70,210,207,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",71,213,210,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",72,216,213,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",73,219,216,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",74,222,219,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",75,225,222,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",76,228,225,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
30,"sweater",77,231,228,0.00137436263932601,"original","06",0.0844683278129767,0.0162707452001302
