"","workerid","reward","comments","age","language","qNumber","qtype","dollar_amount","sigs","object","response","rt","level","id","date","phrasing"
"8087","115_07c","$0.40","""""","""24""","""English""",11,"inductive",1300,2,"watch",5,4672,NA,"07c","2014 February 6 5am",NA
"8088","115_07c","$0.40","""""","""24""","""English""",12,"inductive",1950,3,"watch",5,4144,NA,"07c","2014 February 6 5am",NA
"8089","115_07c","$0.40","""""","""24""","""English""",13,"concrete",1400,1,"watch",9,4656,NA,"07c","2014 February 6 5am",NA
"8090","115_07c","$0.40","""""","""24""","""English""",14,"inductive",40,0.5,"headphones",5,4445,NA,"07c","2014 February 6 5am",NA
"8091","115_07c","$0.40","""""","""24""","""English""",15,"inductive",5,0.1,"sweater",9,4044,NA,"07c","2014 February 6 5am",NA
"8092","115_07c","$0.40","""""","""24""","""English""",16,"concrete",200,1,"headphones",9,3211,NA,"07c","2014 February 6 5am",NA
"8093","115_07c","$0.40","""""","""24""","""English""",17,"concrete",180,1,"coffee maker",9,2476,NA,"07c","2014 February 6 5am",NA
"8094","115_07c","$0.40","""""","""24""","""English""",18,"inductive",150,3,"sweater",5,5286,NA,"07c","2014 February 6 5am",NA
"8095","115_07c","$0.40","""""","""24""","""English""",19,"inductive",1700,3,"laptop",4,6709,NA,"07c","2014 February 6 5am",NA
"8096","115_07c","$0.40","""""","""24""","""English""",20,"inductive",7,0.01,"watch",8,5881,NA,"07c","2014 February 6 5am",NA
"8097","115_07c","$0.40","""""","""24""","""English""",21,"inductive",6,0.1,"coffee maker",9,5601,NA,"07c","2014 February 6 5am",NA
"8098","115_07c","$0.40","""""","""24""","""English""",22,"concrete",130,1,"sweater",9,5215,NA,"07c","2014 February 6 5am",NA
"8099","115_07c","$0.40","""""","""24""","""English""",23,"concrete",2350,2,"laptop",9,2747,NA,"07c","2014 February 6 5am",NA
"8100","115_07c","$0.40","""""","""24""","""English""",24,"inductive",70,0.1,"watch",8,5714,NA,"07c","2014 February 6 5am",NA
"8101","115_07c","$0.40","""""","""24""","""English""",25,"inductive",0.79,0.01,"headphones",9,4722,NA,"07c","2014 February 6 5am",NA
"8102","115_07c","$0.40","""""","""24""","""English""",26,"concrete",250,3,"sweater",9,3295,NA,"07c","2014 February 6 5am",NA
"8103","115_07c","$0.40","""""","""24""","""English""",27,"inductive",130,2,"coffee maker",8,3567,NA,"07c","2014 February 6 5am",NA
"8104","115_07c","$0.40","""""","""24""","""English""",28,"inductive",250,3,"headphones",2,4254,NA,"07c","2014 February 6 5am",NA
"8105","115_07c","$0.40","""""","""24""","""English""",29,"concrete",350,4,"coffee maker",9,2868,NA,"07c","2014 February 6 5am",NA
"8106","115_07c","$0.40","""""","""24""","""English""",30,"inductive",160,2,"headphones",3,3456,NA,"07c","2014 February 6 5am",NA
"8107","115_07c","$0.40","""""","""24""","""English""",31,"inductive",50,1,"sweater",5,3311,NA,"07c","2014 February 6 5am",NA
"8108","115_07c","$0.40","""""","""24""","""English""",32,"inductive",60,1,"coffee maker",5,5277,NA,"07c","2014 February 6 5am",NA
"8109","115_07c","$0.40","""""","""24""","""English""",33,"concrete",450,4,"headphones",9,2765,NA,"07c","2014 February 6 5am",NA
"8110","115_07c","$0.40","""""","""24""","""English""",34,"inductive",0.63,0.01,"coffee maker",9,9690,NA,"07c","2014 February 6 5am",NA
"8111","115_07c","$0.40","""""","""24""","""English""",35,"concrete",120,0,"headphones",9,3884,NA,"07c","2014 February 6 5am",NA
"8112","115_07c","$0.40","""""","""24""","""English""",36,"concrete",700,0,"watch",9,1966,NA,"07c","2014 February 6 5am",NA
"8113","115_07c","$0.40","""""","""24""","""English""",37,"concrete",180,2,"sweater",9,2017,NA,"07c","2014 February 6 5am",NA
"8114","115_07c","$0.40","""""","""24""","""English""",38,"inductive",550,1,"laptop",5,3042,NA,"07c","2014 February 6 5am",NA
"8115","115_07c","$0.40","""""","""24""","""English""",39,"concrete",350,3,"headphones",9,2719,NA,"07c","2014 February 6 5am",NA
"8116","115_07c","$0.40","""""","""24""","""English""",40,"inductive",80,1,"headphones",8,3880,NA,"07c","2014 February 6 5am",NA
"8117","115_07c","$0.40","""""","""24""","""English""",41,"inductive",20,0.5,"sweater",9,6711,NA,"07c","2014 February 6 5am",NA
"8118","115_07c","$0.40","""""","""24""","""English""",42,"inductive",190,3,"coffee maker",4,5074,NA,"07c","2014 February 6 5am",NA
"8119","115_07c","$0.40","""""","""24""","""English""",43,"inductive",350,0.5,"watch",5,5070,NA,"07c","2014 February 6 5am",NA
"8120","115_07c","$0.40","""""","""24""","""English""",44,"concrete",3350,4,"watch",9,5819,NA,"07c","2014 February 6 5am",NA
"8121","115_07c","$0.40","""""","""24""","""English""",45,"concrete",80,0,"sweater",7,4103,NA,"07c","2014 February 6 5am",NA
"8122","115_07c","$0.40","""""","""24""","""English""",46,"inductive",300,0.5,"laptop",5,4672,NA,"07c","2014 February 6 5am",NA
"8123","115_07c","$0.40","""""","""24""","""English""",47,"concrete",2700,3,"watch",9,2792,NA,"07c","2014 February 6 5am",NA
"8124","115_07c","$0.40","""""","""24""","""English""",48,"concrete",1800,1,"laptop",9,2635,NA,"07c","2014 February 6 5am",NA
"8125","115_07c","$0.40","""""","""24""","""English""",49,"concrete",120,0,"coffee maker",9,2556,NA,"07c","2014 February 6 5am",NA
"8126","115_07c","$0.40","""""","""24""","""English""",50,"inductive",0.49,0.01,"sweater",9,3142,NA,"07c","2014 February 6 5am",NA
"8127","115_07c","$0.40","""""","""24""","""English""",51,"inductive",30,0.5,"coffee maker",8,4250,NA,"07c","2014 February 6 5am",NA
"8128","115_07c","$0.40","""""","""24""","""English""",52,"concrete",250,2,"coffee maker",9,2711,NA,"07c","2014 February 6 5am",NA
"8129","115_07c","$0.40","""""","""24""","""English""",53,"inductive",8,0.1,"headphones",9,4075,NA,"07c","2014 February 6 5am",NA
"8130","115_07c","$0.40","""""","""24""","""English""",54,"inductive",1150,2,"laptop",4,3992,NA,"07c","2014 February 6 5am",NA
"8131","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",0,"inductive",160,2,"headphones",3,22817,NA,"07c","2014 February 6 5am",NA
"8132","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",1,"concrete",300,2,"headphones",9,4949,NA,"07c","2014 February 6 5am",NA
"8133","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",2,"inductive",40,0.5,"headphones",5,10363,NA,"07c","2014 February 6 5am",NA
"8134","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",3,"concrete",2900,3,"laptop",8,6469,NA,"07c","2014 February 6 5am",NA
"8135","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",4,"concrete",2050,2,"watch",9,2739,NA,"07c","2014 February 6 5am",NA
"8136","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",5,"inductive",1700,3,"laptop",3,8480,NA,"07c","2014 February 6 5am",NA
"8137","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",6,"concrete",350,4,"coffee maker",9,5055,NA,"07c","2014 February 6 5am",NA
"8138","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",7,"inductive",80,1,"headphones",5,11990,NA,"07c","2014 February 6 5am",NA
"8139","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",8,"concrete",120,0,"headphones",7,11131,NA,"07c","2014 February 6 5am",NA
"8140","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",9,"concrete",180,2,"sweater",8,4600,NA,"07c","2014 February 6 5am",NA
"8141","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",10,"concrete",200,1,"headphones",8,5066,NA,"07c","2014 February 6 5am",NA
"8142","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",11,"inductive",0.63,0.01,"coffee maker",9,6917,NA,"07c","2014 February 6 5am",NA
"8143","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",12,"concrete",120,0,"coffee maker",3,9550,NA,"07c","2014 February 6 5am",NA
"8144","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",13,"inductive",1150,2,"laptop",3,14017,NA,"07c","2014 February 6 5am",NA
"8145","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",14,"concrete",130,1,"sweater",8,4007,NA,"07c","2014 February 6 5am",NA
"8146","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",15,"inductive",190,3,"coffee maker",3,13580,NA,"07c","2014 February 6 5am",NA
"8147","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",16,"inductive",60,1,"coffee maker",5,8924,NA,"07c","2014 February 6 5am",NA
"8148","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",17,"inductive",60,0.1,"laptop",9,7783,NA,"07c","2014 February 6 5am",NA
"8149","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",18,"inductive",0.49,0.01,"sweater",9,4469,NA,"07c","2014 February 6 5am",NA
"8150","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",19,"inductive",130,2,"coffee maker",5,10531,NA,"07c","2014 February 6 5am",NA
"8151","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",20,"concrete",1200,0,"laptop",3,7075,NA,"07c","2014 February 6 5am",NA
"8152","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",21,"concrete",250,3,"sweater",9,3465,NA,"07c","2014 February 6 5am",NA
"8153","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",22,"concrete",700,0,"watch",9,2435,NA,"07c","2014 February 6 5am",NA
"8154","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",23,"inductive",1950,3,"watch",5,13374,NA,"07c","2014 February 6 5am",NA
"8155","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",24,"inductive",6,0.01,"laptop",9,4673,NA,"07c","2014 February 6 5am",NA
"8156","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",25,"concrete",450,4,"headphones",9,5894,NA,"07c","2014 February 6 5am",NA
"8157","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",26,"concrete",80,0,"sweater",6,11568,NA,"07c","2014 February 6 5am",NA
"8158","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",27,"inductive",50,1,"sweater",5,5447,NA,"07c","2014 February 6 5am",NA
"8159","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",28,"inductive",30,0.5,"coffee maker",8,4880,NA,"07c","2014 February 6 5am",NA
"8160","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",29,"inductive",250,3,"headphones",4,14441,NA,"07c","2014 February 6 5am",NA
"8161","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",30,"inductive",0.79,0.01,"headphones",9,3741,NA,"07c","2014 February 6 5am",NA
"8162","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",31,"inductive",20,0.5,"sweater",8,6353,NA,"07c","2014 February 6 5am",NA
"8163","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",32,"inductive",5,0.1,"sweater",9,3959,NA,"07c","2014 February 6 5am",NA
"8164","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",33,"inductive",7,0.01,"watch",9,3954,NA,"07c","2014 February 6 5am",NA
"8165","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",34,"inductive",350,0.5,"watch",5,9198,NA,"07c","2014 February 6 5am",NA
"8166","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",35,"inductive",650,1,"watch",5,4024,NA,"07c","2014 February 6 5am",NA
"8167","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",36,"concrete",1400,1,"watch",9,2465,NA,"07c","2014 February 6 5am",NA
"8168","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",37,"concrete",3350,4,"watch",9,2864,NA,"07c","2014 February 6 5am",NA
"8169","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",38,"concrete",350,3,"headphones",9,3140,NA,"07c","2014 February 6 5am",NA
"8170","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",39,"inductive",1300,2,"watch",5,6489,NA,"07c","2014 February 6 5am",NA
"8171","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",40,"concrete",300,3,"coffee maker",8,5177,NA,"07c","2014 February 6 5am",NA
"8172","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",41,"inductive",300,0.5,"laptop",6,7648,NA,"07c","2014 February 6 5am",NA
"8173","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",42,"inductive",6,0.1,"coffee maker",9,5671,NA,"07c","2014 February 6 5am",NA
"8174","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",43,"concrete",2350,2,"laptop",7,10915,NA,"07c","2014 February 6 5am",NA
"8175","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",44,"concrete",300,4,"sweater",9,2883,NA,"07c","2014 February 6 5am",NA
"8176","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",45,"concrete",180,1,"coffee maker",6,7394,NA,"07c","2014 February 6 5am",NA
"8177","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",46,"concrete",3450,4,"laptop",9,5875,NA,"07c","2014 February 6 5am",NA
"8178","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",47,"concrete",2700,3,"watch",9,3278,NA,"07c","2014 February 6 5am",NA
"8179","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",48,"inductive",550,1,"laptop",5,6044,NA,"07c","2014 February 6 5am",NA
"8180","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",49,"inductive",70,0.1,"watch",8,7738,NA,"07c","2014 February 6 5am",NA
"8181","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",50,"inductive",8,0.1,"headphones",9,4573,NA,"07c","2014 February 6 5am",NA
"8182","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",51,"inductive",150,3,"sweater",5,9798,NA,"07c","2014 February 6 5am",NA
"8183","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",52,"concrete",250,2,"coffee maker",8,10497,NA,"07c","2014 February 6 5am",NA
"8184","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",53,"concrete",1800,1,"laptop",4,9339,NA,"07c","2014 February 6 5am",NA
"8185","116_07c","$0.40","""No+useful+comments%2C+but+good+luck+with+your+research!""","""40""","""English""",54,"inductive",100,2,"sweater",5,4230,NA,"07c","2014 February 6 5am",NA
"8186","117_07c","$0.40","""""","""40""","""english""",0,"inductive",0.49,0.01,"sweater",5,11670,NA,"07c","2014 February 6 5am",NA
"8187","117_07c","$0.40","""""","""40""","""english""",1,"inductive",350,0.5,"watch",4,6553,NA,"07c","2014 February 6 5am",NA
"8188","117_07c","$0.40","""""","""40""","""english""",2,"concrete",180,2,"sweater",8,6170,NA,"07c","2014 February 6 5am",NA
"8189","117_07c","$0.40","""""","""40""","""english""",3,"inductive",70,0.1,"watch",7,6210,NA,"07c","2014 February 6 5am",NA
"8190","117_07c","$0.40","""""","""40""","""english""",4,"inductive",300,0.5,"laptop",5,4596,NA,"07c","2014 February 6 5am",NA
"8191","117_07c","$0.40","""""","""40""","""english""",5,"inductive",8,0.1,"headphones",6,4249,NA,"07c","2014 February 6 5am",NA
"8192","117_07c","$0.40","""""","""40""","""english""",6,"concrete",80,0,"sweater",8,3456,NA,"07c","2014 February 6 5am",NA
"8193","117_07c","$0.40","""""","""40""","""english""",7,"concrete",130,1,"sweater",9,2674,NA,"07c","2014 February 6 5am",NA
"8194","117_07c","$0.40","""""","""40""","""english""",8,"inductive",6,0.1,"coffee maker",7,4329,NA,"07c","2014 February 6 5am",NA
"8195","117_07c","$0.40","""""","""40""","""english""",9,"inductive",190,3,"coffee maker",6,4476,NA,"07c","2014 February 6 5am",NA
"8196","117_07c","$0.40","""""","""40""","""english""",10,"inductive",150,3,"sweater",6,3536,NA,"07c","2014 February 6 5am",NA
"8197","117_07c","$0.40","""""","""40""","""english""",11,"concrete",350,3,"headphones",9,4199,NA,"07c","2014 February 6 5am",NA
"8198","117_07c","$0.40","""""","""40""","""english""",12,"inductive",1300,2,"watch",6,7138,NA,"07c","2014 February 6 5am",NA
"8199","117_07c","$0.40","""""","""40""","""english""",13,"inductive",6,0.01,"laptop",6,3882,NA,"07c","2014 February 6 5am",NA
"8200","117_07c","$0.40","""""","""40""","""english""",14,"concrete",450,4,"headphones",9,2763,NA,"07c","2014 February 6 5am",NA
"8201","117_07c","$0.40","""""","""40""","""english""",15,"concrete",180,1,"coffee maker",8,2803,NA,"07c","2014 February 6 5am",NA
"8202","117_07c","$0.40","""""","""40""","""english""",16,"inductive",250,3,"headphones",6,2842,NA,"07c","2014 February 6 5am",NA
"8203","117_07c","$0.40","""""","""40""","""english""",17,"inductive",550,1,"laptop",6,3426,NA,"07c","2014 February 6 5am",NA
"8204","117_07c","$0.40","""""","""40""","""english""",18,"inductive",650,1,"watch",6,2050,NA,"07c","2014 February 6 5am",NA
"8205","117_07c","$0.40","""""","""40""","""english""",19,"inductive",0.79,0.01,"headphones",5,4160,NA,"07c","2014 February 6 5am",NA
"8206","117_07c","$0.40","""""","""40""","""english""",20,"inductive",1150,2,"laptop",5,2258,NA,"07c","2014 February 6 5am",NA
"8207","117_07c","$0.40","""""","""40""","""english""",21,"concrete",1800,1,"laptop",9,3228,NA,"07c","2014 February 6 5am",NA
