"Iteration","Chain","type","label","dollar_amount","object","value"
12,1,"concrete","endorsement","60","watch",0.251535078681443
13,1,"concrete","endorsement","60","watch",0.195980822669327
14,1,"concrete","endorsement","60","watch",0.202442406913426
15,1,"concrete","endorsement","60","watch",0.159654983200785
16,1,"concrete","endorsement","60","watch",0.163731294585428
17,1,"concrete","endorsement","60","watch",0.163731294585428
18,1,"concrete","endorsement","60","watch",0.167694083493228
19,1,"concrete","endorsement","60","watch",0.167694083493228
20,1,"concrete","endorsement","60","watch",0.133736261115822
21,1,"concrete","endorsement","60","watch",0.133736261115822
22,1,"concrete","endorsement","60","watch",0.133736261115822
23,1,"concrete","endorsement","60","watch",0.162639121383217
24,1,"concrete","endorsement","60","watch",0.162639121383217
25,1,"concrete","endorsement","60","watch",0.17002093061124
26,1,"concrete","endorsement","60","watch",0.24445316730284
27,1,"concrete","endorsement","60","watch",0.253704666563183
28,1,"concrete","endorsement","60","watch",0.238323047833967
29,1,"concrete","endorsement","60","watch",0.238323047833967
30,1,"concrete","endorsement","60","watch",0.250740595716397
31,1,"concrete","endorsement","60","watch",0.250740595716397
32,1,"concrete","endorsement","60","watch",0.287664102651254
33,1,"concrete","endorsement","60","watch",0.337752594132405
34,1,"concrete","endorsement","60","watch",0.369230801710097
35,1,"concrete","endorsement","60","watch",0.369230801710097
36,1,"concrete","endorsement","60","watch",0.377516031590849
37,1,"concrete","endorsement","60","watch",0.287787612675125
38,1,"concrete","endorsement","60","watch",0.287787612675125
39,1,"concrete","endorsement","60","watch",0.147516406289953
40,1,"concrete","endorsement","60","watch",0.147516406289953
41,1,"concrete","endorsement","60","watch",0.147516406289953
42,1,"concrete","endorsement","60","watch",0.147516406289953
43,1,"concrete","endorsement","60","watch",0.366729394459122
44,1,"concrete","endorsement","60","watch",0.340205935739546
45,1,"concrete","endorsement","60","watch",0.225101869509536
46,1,"concrete","endorsement","60","watch",0.225101869509536
47,1,"concrete","endorsement","60","watch",0.232502850544471
48,1,"concrete","endorsement","60","watch",0.232502850544471
49,1,"concrete","endorsement","60","watch",0.232502850544471
50,1,"concrete","endorsement","60","watch",0.273433621126837
1,1,"concrete","endorsement","80","watch",0.00332020597940216
2,1,"concrete","endorsement","80","watch",0.00742096192623259
3,1,"concrete","endorsement","80","watch",0.00742096192623259
4,1,"concrete","endorsement","80","watch",0.00742096192623259
5,1,"concrete","endorsement","80","watch",0.0297545201546517
6,1,"concrete","endorsement","80","watch",0.022966604022569
7,1,"concrete","endorsement","80","watch",0.022966604022569
8,1,"concrete","endorsement","80","watch",0.0975304917312788
9,1,"concrete","endorsement","80","watch",0.154594192228036
10,1,"concrete","endorsement","80","watch",0.267277872538009
11,1,"concrete","endorsement","80","watch",0.255614776536483
12,1,"concrete","endorsement","80","watch",0.320883084752577
13,1,"concrete","endorsement","80","watch",0.248670059809095
14,1,"concrete","endorsement","80","watch",0.256473098571483
15,1,"concrete","endorsement","80","watch",0.204800055495522
16,1,"concrete","endorsement","80","watch",0.211179002839224
17,1,"concrete","endorsement","80","watch",0.211179002839224
18,1,"concrete","endorsement","80","watch",0.217368030976666
19,1,"concrete","endorsement","80","watch",0.217368030976666
20,1,"concrete","endorsement","80","watch",0.175190923534766
21,1,"concrete","endorsement","80","watch",0.175190923534766
22,1,"concrete","endorsement","80","watch",0.175190923534766
23,1,"concrete","endorsement","80","watch",0.209846283397949
24,1,"concrete","endorsement","80","watch",0.209846283397949
25,1,"concrete","endorsement","80","watch",0.218553061710232
26,1,"concrete","endorsement","80","watch",0.303409267476895
27,1,"concrete","endorsement","80","watch",0.311077345333805
28,1,"concrete","endorsement","80","watch",0.293546714306559
29,1,"concrete","endorsement","80","watch",0.293546714306559
30,1,"concrete","endorsement","80","watch",0.309156329159731
31,1,"concrete","endorsement","80","watch",0.309156329159731
32,1,"concrete","endorsement","80","watch",0.348960821165908
33,1,"concrete","endorsement","80","watch",0.401451832628723
34,1,"concrete","endorsement","80","watch",0.433643809733333
35,1,"concrete","endorsement","80","watch",0.433643809733333
36,1,"concrete","endorsement","80","watch",0.441844576701963
37,1,"concrete","endorsement","80","watch",0.346571954449509
38,1,"concrete","endorsement","80","watch",0.346571954449509
39,1,"concrete","endorsement","80","watch",0.185708186850494
40,1,"concrete","endorsement","80","watch",0.185708186850494
41,1,"concrete","endorsement","80","watch",0.185708186850494
42,1,"concrete","endorsement","80","watch",0.185708186850494
43,1,"concrete","endorsement","80","watch",0.429293952462336
44,1,"concrete","endorsement","80","watch",0.402286942593463
45,1,"concrete","endorsement","80","watch",0.275516465933503
46,1,"concrete","endorsement","80","watch",0.275516465933503
47,1,"concrete","endorsement","80","watch",0.283931514166985
48,1,"concrete","endorsement","80","watch",0.283931514166985
49,1,"concrete","endorsement","80","watch",0.283931514166985
50,1,"concrete","endorsement","80","watch",0.328384335553461
1,1,"concrete","endorsement","90","watch",0.00386063749995572
2,1,"concrete","endorsement","90","watch",0.00869146760946807
3,1,"concrete","endorsement","90","watch",0.00869146760946807
4,1,"concrete","endorsement","90","watch",0.00869146760946807
5,1,"concrete","endorsement","90","watch",0.0352214309375673
6,1,"concrete","endorsement","90","watch",0.0284456924416382
7,1,"concrete","endorsement","90","watch",0.0284456924416382
8,1,"concrete","endorsement","90","watch",0.121228876419813
9,1,"concrete","endorsement","90","watch",0.189498080568744
10,1,"concrete","endorsement","90","watch",0.313333816732913
11,1,"concrete","endorsement","90","watch",0.299281372428644
12,1,"concrete","endorsement","90","watch",0.367432108822913
13,1,"concrete","endorsement","90","watch",0.285660072522631
14,1,"concrete","endorsement","90","watch",0.294238145581088
15,1,"concrete","endorsement","90","watch",0.237375829166204
16,1,"concrete","endorsement","90","watch",0.245453903975731
17,1,"concrete","endorsement","90","watch",0.245453903975731
18,1,"concrete","endorsement","90","watch",0.253203807764672
19,1,"concrete","endorsement","90","watch",0.253203807764672
20,1,"concrete","endorsement","90","watch",0.205957452035581
21,1,"concrete","endorsement","90","watch",0.205957452035581
22,1,"concrete","endorsement","90","watch",0.205957452035581
23,1,"concrete","endorsement","90","watch",0.243951359296818
24,1,"concrete","endorsement","90","watch",0.243951359296818
25,1,"concrete","endorsement","90","watch",0.253385963734766
26,1,"concrete","endorsement","90","watch",0.343243907691018
27,1,"concrete","endorsement","90","watch",0.349499726492857
28,1,"concrete","endorsement","90","watch",0.330920262452994
29,1,"concrete","endorsement","90","watch",0.330920262452994
30,1,"concrete","endorsement","90","watch",0.348004912204946
31,1,"concrete","endorsement","90","watch",0.348004912204946
32,1,"concrete","endorsement","90","watch",0.388658614069702
33,1,"concrete","endorsement","90","watch",0.44138328150685
34,1,"concrete","endorsement","90","watch",0.473271592520926
35,1,"concrete","endorsement","90","watch",0.473271592520926
36,1,"concrete","endorsement","90","watch",0.480797602297415
37,1,"concrete","endorsement","90","watch",0.384335737226347
38,1,"concrete","endorsement","90","watch",0.384335737226347
39,1,"concrete","endorsement","90","watch",0.213134110423085
40,1,"concrete","endorsement","90","watch",0.213134110423085
41,1,"concrete","endorsement","90","watch",0.213134110423085
42,1,"concrete","endorsement","90","watch",0.213134110423085
43,1,"concrete","endorsement","90","watch",0.467926109188576
44,1,"concrete","endorsement","90","watch",0.441353625964859
45,1,"concrete","endorsement","90","watch",0.309940086007525
46,1,"concrete","endorsement","90","watch",0.309940086007525
47,1,"concrete","endorsement","90","watch",0.318846330682609
48,1,"concrete","endorsement","90","watch",0.318846330682609
49,1,"concrete","endorsement","90","watch",0.318846330682609
50,1,"concrete","endorsement","90","watch",0.364610435362587
1,1,"concrete","endorsement","100","watch",0.00717926024061792
2,1,"concrete","endorsement","100","watch",0.0166086099530377
3,1,"concrete","endorsement","100","watch",0.0166086099530377
4,1,"concrete","endorsement","100","watch",0.0166086099530377
5,1,"concrete","endorsement","100","watch",0.069621680299463
6,1,"concrete","endorsement","100","watch",0.0599098148011595
7,1,"concrete","endorsement","100","watch",0.0599098148011595
8,1,"concrete","endorsement","100","watch",0.251119232235116
9,1,"concrete","endorsement","100","watch",0.366679998986791
10,1,"concrete","endorsement","100","watch",0.521377957326771
11,1,"concrete","endorsement","100","watch",0.4992844993613
12,1,"concrete","endorsement","100","watch",0.570572709783639
13,1,"concrete","endorsement","100","watch",0.463095721870311
14,1,"concrete","endorsement","100","watch",0.474044896287866
15,1,"concrete","endorsement","100","watch",0.400472073030538
16,1,"concrete","endorsement","100","watch",0.416375862449747
17,1,"concrete","endorsement","100","watch",0.416375862449747
18,1,"concrete","endorsement","100","watch",0.4286893812219
19,1,"concrete","endorsement","100","watch",0.4286893812219
20,1,"concrete","endorsement","100","watch",0.363155845253281
21,1,"concrete","endorsement","100","watch",0.363155845253281
22,1,"concrete","endorsement","100","watch",0.363155845253281
23,1,"concrete","endorsement","100","watch",0.413230780236837
24,1,"concrete","endorsement","100","watch",0.413230780236837
25,1,"concrete","endorsement","100","watch",0.425091573053311
26,1,"concrete","endorsement","100","watch",0.52823455074991
27,1,"concrete","endorsement","100","watch",0.52976448941816
28,1,"concrete","endorsement","100","watch",0.508715849131697
29,1,"concrete","endorsement","100","watch",0.508715849131697
30,1,"concrete","endorsement","100","watch",0.529659693218925
31,1,"concrete","endorsement","100","watch",0.529659693218925
32,1,"concrete","endorsement","100","watch",0.57081145724315
33,1,"concrete","endorsement","100","watch",0.620540448557374
34,1,"concrete","endorsement","100","watch",0.648854057767058
35,1,"concrete","endorsement","100","watch",0.648854057767058
36,1,"concrete","endorsement","100","watch",0.655077440659712
37,1,"concrete","endorsement","100","watch",0.561586071995155
38,1,"concrete","endorsement","100","watch",0.561586071995155
39,1,"concrete","endorsement","100","watch",0.353722217935194
40,1,"concrete","endorsement","100","watch",0.353722217935194
41,1,"concrete","endorsement","100","watch",0.353722217935194
42,1,"concrete","endorsement","100","watch",0.353722217935194
43,1,"concrete","endorsement","100","watch",0.641571599293567
44,1,"concrete","endorsement","100","watch",0.618232541108158
45,1,"concrete","endorsement","100","watch",0.477214386178661
46,1,"concrete","endorsement","100","watch",0.477214386178661
47,1,"concrete","endorsement","100","watch",0.487683151144961
48,1,"concrete","endorsement","100","watch",0.487683151144961
49,1,"concrete","endorsement","100","watch",0.487683151144961
50,1,"concrete","endorsement","100","watch",0.536506163423451
1,1,"concrete","endorsement","250","watch",0.0162058084632047
2,1,"concrete","endorsement","250","watch",0.0383848803196441
3,1,"concrete","endorsement","250","watch",0.0383848803196441
4,1,"concrete","endorsement","250","watch",0.0383848803196441
5,1,"concrete","endorsement","250","watch",0.160255781427651
6,1,"concrete","endorsement","250","watch",0.158737435846564
7,1,"concrete","endorsement","250","watch",0.158737435846564
8,1,"concrete","endorsement","250","watch",0.522272517625249
9,1,"concrete","endorsement","250","watch",0.65041913776192
10,1,"concrete","endorsement","250","watch",0.760633235914766
11,1,"concrete","endorsement","250","watch",0.73891026610119
12,1,"concrete","endorsement","250","watch",0.782647656710821
13,1,"concrete","endorsement","250","watch",0.695126130094939
14,1,"concrete","endorsement","250","watch",0.704570115736517
15,1,"concrete","endorsement","250","watch",0.639804442944492
16,1,"concrete","endorsement","250","watch",0.661090672694515
17,1,"concrete","endorsement","250","watch",0.661090672694515
18,1,"concrete","endorsement","250","watch",0.673498408052718
19,1,"concrete","endorsement","250","watch",0.673498408052718
20,1,"concrete","endorsement","250","watch",0.612069629470477
21,1,"concrete","endorsement","250","watch",0.612069629470477
22,1,"concrete","endorsement","250","watch",0.612069629470477
23,1,"concrete","endorsement","250","watch",0.656188902167634
24,1,"concrete","endorsement","250","watch",0.656188902167634
25,1,"concrete","endorsement","250","watch",0.666000106231992
26,1,"concrete","endorsement","250","watch",0.742996786005398
27,1,"concrete","endorsement","250","watch",0.739134223528901
28,1,"concrete","endorsement","250","watch",0.72302835020651
29,1,"concrete","endorsement","250","watch",0.72302835020651
30,1,"concrete","endorsement","250","watch",0.73704485779136
31,1,"concrete","endorsement","250","watch",0.73704485779136
32,1,"concrete","endorsement","250","watch",0.764706786796223
33,1,"concrete","endorsement","250","watch",0.796336535603877
34,1,"concrete","endorsement","250","watch",0.813587174977532
35,1,"concrete","endorsement","250","watch",0.813587174977532
36,1,"concrete","endorsement","250","watch",0.814901500710684
37,1,"concrete","endorsement","250","watch",0.752375469543608
38,1,"concrete","endorsement","250","watch",0.752375469543608
39,1,"concrete","endorsement","250","watch",0.574767940498267
40,1,"concrete","endorsement","250","watch",0.574767940498267
41,1,"concrete","endorsement","250","watch",0.574767940498267
